stage,lon,lat,val
pearson_corr_period1,76.98964386619213,43.06848291118453,-0.24538131119150797
pearson_corr_period1,76.83605609351804,43.097091152527284,-0.050916000083002295
pearson_corr_period1,76.92623268120319,43.15607073650689,-0.08193448721713702
pearson_corr_period1,76.87796119934178,43.074913482680444,0.058338769918072415
pearson_corr_period1,76.88283703935751,43.13326503106092,-0.1461819978678209
pearson_corr_period1,77.02481609682219,43.14228085382221,-0.022257415441656304
pearson_corr_period1,76.95527113174667,43.171564339269395,0.3665356762027919
pearson_corr_period1,76.93764048255146,43.11610675031524,-0.11251794534608506
pearson_corr_period1,76.90905553415952,43.211525003423695,-0.055970921555116356
pearson_corr_period1,76.8822014546122,43.14263993548154,-0.0774972518853513
pearson_corr_period1,77.04488460505696,43.150502301912006,-7.2282286564444E-4
pearson_corr_period1,77.02025680445986,43.19359431938797,-0.029310538800260823
pearson_corr_period1,77.05740194295473,43.230843299740336,-0.05328200529714166
pearson_corr_period1,76.92163144071979,43.20521055502571,0.13227220334909476
pearson_corr_period1,77.03956317395773,43.153883591087286,-0.014189915844468704
pearson_corr_period1,76.99575232059006,43.23807694295754,0.1557130843929689
pearson_corr_period1,76.86485784874857,43.14187006477405,-0.1578561474438904
pearson_corr_period1,77.0051291140487,43.19961145762738,-0.05719050368966613
pearson_corr_period1,76.92637840919505,43.207750636733415,0.08126680328952304
pearson_corr_period1,76.98957689608119,43.18072589822917,0.01905553144169253
pearson_corr_period1,76.8493785778717,43.0741590037961,-0.039308322190081305
pearson_corr_period1,77.01919480684967,43.20383223163151,0.061746901339730126
pearson_corr_period1,77.00255911030557,43.17952580529435,0.03568796082788678
pearson_corr_period1,76.8633376743588,43.09145320385276,-0.1732007651455639
pearson_corr_period1,76.94146547823253,43.10996395332947,0.17331346350293791
pearson_corr_period1,76.88025726947463,43.124809116147205,-0.14638081880858855
pearson_corr_period1,76.89303397796553,43.101137725959944,-0.07747318336728505
pearson_corr_period1,76.92550702422379,43.13394089444057,-0.18224992171868687
pearson_corr_period1,77.06648439812933,43.10217697834043,0.0924150070769712
pearson_corr_period1,76.94999021722101,43.15933016818204,0.14291809319753956
pearson_corr_period1,77.01152920494991,43.116973840803915,-0.09567503673647035
pearson_corr_period1,77.02746516841817,43.22772633946345,0.06288934510644821
pearson_corr_period1,77.0051955718862,43.09250763984437,0.06439892565501146
pearson_corr_period1,77.04782045715065,43.136109905899986,-0.0024910952152297616
pearson_corr_period1,76.84792564875308,43.121597587935064,0.009987960907004156
pearson_corr_period1,77.0011799220468,43.20961559471667,0.11025110045115281
pearson_corr_period1,76.83011423569182,43.23599834914756,0.05121936420059807
pearson_corr_period1,77.05253291677735,43.10929289057846,0.08558554598961338
pearson_corr_period1,76.90944032477876,43.16817636607636,0.018565110082917575
pearson_corr_period1,77.06410363707842,43.08248519686794,-0.08823610863371459
pearson_corr_period1,76.9838964283236,43.227172747057736,0.007369613639001538
pearson_corr_period1,77.00347796301769,43.086300200245795,-0.09811028361048776
pearson_corr_period1,76.95821967512678,43.14174856876377,-0.13774912732413375
pearson_corr_period1,76.892694784559,43.21890337666573,-0.0567683859954258
pearson_corr_period1,76.9907416220015,43.09951836490097,0.008662338812975795
pearson_corr_period1,76.86826617493836,43.21712071962391,0.09916459547365104
pearson_corr_period1,76.85729221973017,43.22213568187262,0.1201924185002209
pearson_corr_period1,76.87345420253797,43.11320535566672,0.26613424218713577
pearson_corr_period1,77.04410316131629,43.2428484537632,0.02938874353535445
pearson_corr_period1,76.89311125002803,43.17683737506213,0.042892278069283286
pearson_corr_period1,77.00505963494223,43.11562632585649,-0.10439234423177357
pearson_corr_period1,76.97814450252135,43.07786580294574,0.033532221295885595
pearson_corr_period1,77.05828730771945,43.1284621517174,-0.04225081927461526
pearson_corr_period1,76.83154842417994,43.221051169505415,0.06696886106570235
pearson_corr_period1,76.97408204974123,43.0989804990445,-5.138474355577713E-4
pearson_corr_period1,76.86873437729227,43.238549958224034,-0.2667462047371203
pearson_corr_period1,77.05485045902566,43.15710659861932,-0.0032080472784485866
pearson_corr_period1,76.93201502225283,43.11336415610823,0.03449487716515898
pearson_corr_period1,76.90182634688635,43.144272946970794,-0.2279004300213864
pearson_corr_period1,77.01547919033233,43.16672501943817,-0.0034183230370260728
pearson_corr_period1,76.9998856755726,43.156067162643886,-0.0031392288861534032
pearson_corr_period1,76.93330425809967,43.227473066501126,-0.07941892976989116
pearson_corr_period1,77.05295809558388,43.142488743628235,-0.019383784058719707
pearson_corr_period1,76.91464260628298,43.18206189556945,0.16621759123394478
pearson_corr_period1,76.8685508066887,43.19171608639876,-0.03551631551138295
pearson_corr_period1,76.84980490597941,43.104906465044536,-0.2529294123798123
pearson_corr_period1,76.92497929887207,43.22370347445293,-0.16838092968866966
pearson_corr_period1,76.86734541469971,43.163507551443416,0.0030680993736826394
pearson_corr_period1,77.0351610961831,43.21374326832205,-0.08839175311776717
pearson_corr_period1,76.84263020576029,43.24469619195731,-0.08963599212721159
pearson_corr_period1,76.9567067032112,43.103910171035764,0.08567523638461097
pearson_corr_period1,76.9198671128124,43.23728854816786,0.10134028024167656
pearson_corr_period1,77.00742239275726,43.18943587122338,0.005237350095507576
pearson_corr_period1,77.00725088877537,43.10777109125588,-0.03270906096470067
pearson_corr_period1,76.83685093797509,43.14863363847882,0.16989401369571822
pearson_corr_period1,76.91140456287874,43.10597841005035,0.09777355928485389
pearson_corr_period1,76.82893467678281,43.07538890996394,-0.06196079470320242
pearson_corr_period1,77.01863683078763,43.07289652023493,0.08702788393726296
pearson_corr_period1,76.93869036279335,43.224148624302615,-0.18536324806810348
pearson_corr_period1,76.8825674777892,43.225321180727,-0.08537740648689865
pearson_corr_period1,77.0661286158297,43.15691773488509,0.017046324128053764
pearson_corr_period1,77.01122643555094,43.23171494698966,-0.17489630529969008
pearson_corr_period1,76.99968750927297,43.17397242474093,0.043637786453005256
pearson_corr_period1,76.86720736015204,43.180425827548234,0.08574908429881822
pearson_corr_period1,76.83999443175617,43.17170681218732,-0.24433362981828383
pearson_corr_period1,76.94968433952704,43.1698639363284,0.12279552832772313
pearson_corr_period1,76.84524875538014,43.232056066825464,-0.09684763065453131
pearson_corr_period1,77.0574144647934,43.106010204360096,-0.16110480294764906
pearson_corr_period1,77.02874211663833,43.23469027657322,0.01795044248556811
pearson_corr_period1,76.84031864420865,43.17885287715379,0.06050468858258801
pearson_corr_period1,77.05002806898975,43.159591638573126,0.09637006319183133
pearson_corr_period1,76.82822577119494,43.068524865419526,0.17365080210385125
pearson_corr_period1,76.92984177843769,43.12592738655371,-0.040646469206256725
pearson_corr_period1,76.99566201288572,43.1451140816982,-0.03193084218188547
pearson_corr_period1,76.99579836539371,43.14656453997049,-0.0024335416356901624
pearson_corr_period1,76.96302831497206,43.12247312389158,-0.06188263989013816
pearson_corr_period1,76.98175674841836,43.089229834079184,0.07390464366553418
pearson_corr_period1,76.95301572310115,43.200526887619226,-0.06875164942231383
pearson_corr_period1,77.03127028247224,43.18960004807266,0.11424218380207986
pearson_corr_period1,76.85937449632463,43.21661526286234,0.0203088063022936
pearson_corr_period1,76.860095413422,43.137622691232096,-0.06140639146370121
pearson_corr_period1,76.96118808072589,43.09749555824632,-0.04637282544200734
pearson_corr_period1,76.89869448894046,43.144016301955624,-0.1344646482237071
pearson_corr_period1,76.98655024453508,43.23225770064219,0.04281666329670412
pearson_corr_period1,76.93109654951044,43.119495538657816,0.1593054384902023
pearson_corr_period1,76.85888882918802,43.21694214859332,-0.03253316256702307
